,word,rating
39266,we,1.0
39267,do,1.0
39268,get,1.0
39269,to,1.0
39270,see,1.0
39271,Mozart,1.0
39272,"compose,",1.0
39273,and,1.0
39274,talk,1.0
39275,about,1.0
39276,"tonic,",1.0
39277,"dominant,",1.0
39278,second,1.0
39279,"measures,",1.0
39280,etc.,1.0
39281,I,1.0
39282,would,1.0
39283,have,1.0
39284,preferred,1.0
39285,to,1.0
39286,have,1.0
39287,seen,1.0
39288,more,1.0
39289,of,1.0
39290,his,1.0
39291,thought,1.0
39292,processes,1.0
39293,"though,",1.0
39294,because,1.0
39295,Forman's,1.0
39296,glimpse,1.0
39297,of,1.0
39298,how,1.0
39299,Mozart,1.0
39300,applied,1.0
39301,his,1.0
39302,genius,1.0
39303,is,1.0
39304,extremely,1.0
39305,exciting,1.0
39306,to,1.0
39307,"watch,",1.0
39308,but,1.0
39309,short,1.0
39310,lived.,1.0
39311,Characterisations,1.0
39312,are,1.0
39313,brilliantly,1.0
39314,engineered.,1.0
39315,Salieri,1.0
39316,is,1.0
39317,scheming,1.0
39318,and,1.0
39319,yet,1.0
39320,outwardly,1.0
39321,indifferent,1.0
39322,to,1.0
39323,Mozart.,1.0
39324,We,1.0
39325,can,1.0
39326,see,1.0
39327,that,1.0
39328,he,1.0
39329,loves,1.0
39330,the,1.0
39331,music,1.0
39332,of,1.0
39333,his,1.0
39334,"superior,",1.0
39335,and,1.0
39336,yet,1.0
39337,is,1.0
39338,torn,1.0
39339,apart,1.0
39340,by,1.0
39341,his,1.0
39342,own,1.0
39343,inadequacy.,1.0
39344,Inadequacy,1.0
39345,is,1.0
39346,a,1.0
39347,fitting,1.0
39348,word,1.0
39349,for,1.0
39350,Salieri's,1.0
39351,skill,1.0
39352,as,1.0
39353,portrayed,1.0
39354,by,1.0
39355,"Forman,",1.0
39356,who,1.0
39357,wanted,1.0
39358,to,1.0
39359,give,1.0
39360,the,1.0
39361,greatest,1.0
39362,contrast,1.0
39363,possible,1.0
39364,in,1.0
39365,terms,1.0
39366,of,1.0
39367,the,1.0
39368,virtuosity,1.0
39369,of,1.0
39370,the,1.0
39371,two,1.0
39372,"men,",1.0
39373,without,1.0
39374,making,1.0
39375,Salieri,1.0
39376,look,1.0
39377,like,1.0
39378,a,1.0
39379,complete,1.0
39380,cretin.,1.0
39381,He,1.0
39382,"is,",1.0
39383,after,1.0
39384,"all,",1.0
39385,known,1.0
39386,as,1.0
39387,maestro,1.0
39388,Salieri.,1.0
39389,Constanze,1.0
39390,Mozart,1.0
39391,(Elizabeth,1.0
39392,Berridge),1.0
39393,is,1.0
39394,on,1.0
39395,first,1.0
39396,appearances,1.0
39397,a,1.0
39398,giggling,1.0
39399,"girl,",1.0
39400,and,1.0
39401,yet,1.0
39402,through,1.0
39403,the,1.0
39404,course,1.0
39405,of,1.0
39406,the,1.0
39407,film,1.0
39408,we,1.0
39409,are,1.0
39410,shown,1.0
39411,that,1.0
39412,she,1.0
39413,is,1.0
39414,very,1.0
39415,"shrewd,",1.0
39416,and,1.0
39417,is,1.0
39418,ruthless,1.0
39419,when,1.0
39420,dealing,1.0
39421,with,1.0
39422,finance.,1.0
39423,Roy,1.0
39424,Dotrice's,1.0
39425,Leopold,1.0
39426,Mozart,1.0
39427,has,1.0
39428,a,1.0
39429,masterful,1.0
39430,"air,",1.0
39431,and,1.0
39432,maintains,1.0
39433,an,1.0
39434,oppressive,1.0
39435,paternal,1.0
39436,hold,1.0
39437,over,1.0
39438,his,1.0
39439,son,1.0
39440,even,1.0
39441,after,1.0
39442,his,1.0
39443,"death,",1.0
39444,the,1.0
39445,analogy,1.0
39446,being,1.0
39447,the,1.0
39448,use,1.0
39449,of,1.0
39450,an,1.0
39451,enveloping,1.0
39452,cloak.,1.0
39453,The,1.0
39454,cloak,1.0
39455,is,1.0
39456,used,1.0
39457,as,1.0
39458,part,1.0
39459,of,1.0
39460,Leopold's,1.0
39461,street,1.0
39462,"wear,",1.0
39463,but,1.0
39464,is,1.0
39465,also,1.0
39466,part,1.0
39467,of,1.0
39468,the,1.0
39469,costume,1.0
39470,of,1.0
39471,the,1.0
39472,statue,1.0
39473,in,1.0
39474,the,1.0
39475,first,1.0
39476,showing,1.0
39477,of,1.0
39478,Don,1.0
39479,"Giovanni,",1.0
39480,where,1.0
39481,Salieri,1.0
39482,is,1.0
39483,certain,1.0
39484,that,1.0
39485,the,1.0
39486,imposing,1.0
39487,figure,1.0
39488,of,1.0
39489,the,1.0
39490,giant,1.0
39491,statue,1.0
39492,represents,1.0
39493,the,1.0
39494,recently,1.0
39495,deceased,1.0
39496,Leopold.,1.0
39497,In,1.0
39498,"short,",1.0
39499,Forman,1.0
39500,presents,1.0
39501,us,1.0
39502,with,1.0
39503,a,1.0
39504,marvelous,1.0
39505,psychological,1.0
39506,essay,1.0
39507,on,1.0
39508,weakness,1.0
39509,and,1.0
39510,"power,",1.0
39511,both,1.0
39512,superficial,1.0
39513,and,1.0
39514,real.,1.0
39515,This,1.0
39516,is,1.0
39517,obviously,1.0
39518,no,1.0
39519,average,1.0
39520,biographical,1.0
39521,motion,1.0
39522,"picture,",1.0
39523,but,1.0
39524,a,1.0
39525,film,1.0
39526,conceived,1.0
39527,with,1.0
39528,an,1.0
39529,intelligence,1.0
39530,nearing,1.0
39531,that,1.0
39532,of,1.0
39533,it's,1.0
39534,subject.,1.0
39535,We,1.0
39536,are,1.0
39537,shown,1.0
39538,Mozart's,1.0
39539,virtuosity,1.0
39540,several,1.0
39541,"times,",1.0
39542,which,1.0
39543,again,1.0
39544,provides,1.0
39545,wonderful,1.0
39546,excitement.,1.0
39547,He,1.0
39548,not,1.0
39549,only,1.0
39550,plays,1.0
39551,variations,1.0
39552,of,1.0
39553,his,1.0
39554,music,1.0
39555,thought,1.0
39556,up,1.0
39557,on,1.0
39558,the,1.0
39559,spot,1.0
39560,(at,1.0
39561,the,1.0
39562,party,1.0
39563,scene),1.0
39564,but,1.0
39565,plays,1.0
39566,them,1.0
39567,in,1.0
39568,the,1.0
39569,styles,1.0
39570,of,1.0
39571,other,1.0
39572,"composers,",1.0
39573,upside,1.0
39574,down.,1.0
39575,He,1.0
39576,infuriates,1.0
39577,Salieri,1.0
39578,by,1.0
39579,arranging,1.0
39580,a,1.0
39581,welcoming,1.0
39582,march,1.0
39583,actually,1.0
39584,written,1.0
39585,for,1.0
39586,Mozart,1.0
39587,(and,1.0
39588,taken,1.0
39589,to,1.0
39590,be,1.0
39591,wonderful,1.0
39592,by,1.0
39593,the,1.0
39594,Italian,1.0
39595,up,1.0
39596,to,1.0
39597,this,1.0
39598,"point),",1.0
39599,showing,1.0
39600,off,1.0
39601,his,1.0
39602,outstanding,1.0
39603,skills,1.0
39604,whilst,1.0
39605,looking,1.0
39606,around,1.0
39607,at,1.0
39608,the,1.0
39609,assembled,1.0
39610,courtiers,1.0
39611,and,1.0
39612,cackling,1.0
39613,with,1.0
39614,glee.,1.0
39615,Those,1.0
39616,who,1.0
39617,have,1.0
39618,watched,1.0
39619,this,1.0
39620,scene,1.0
39621,with,1.0
39622,me,1.0
39623,have,1.0
39624,either,1.0
39625,laughed,1.0
39626,or,1.0
39627,smiled,1.0
39628,in,1.0
39629,sheer,1.0
39630,wonderment,1.0
39631,at,1.0
39632,a,1.0
39633,majestic,1.0
39634,combination,1.0
39635,of,1.0
39636,"music,",1.0
39637,acting,1.0
39638,and,1.0
39639,direction.,1.0
39640,This,1.0
39641,film,1.0
39642,is,1.0
39643,a,1.0
39644,"gem,",1.0
39645,combining,1.0
39646,sometimes,1.0
39647,ridiculous,1.0
39648,comedy,1.0
39649,with,1.0
39650,deep,1.0
39651,tragedy.,1.0
39652,On,1.0
39653,the,1.0
39654,negative,1.0
39655,"side,",1.0
39656,it,1.0
39657,would,1.0
39658,benefit,1.0
39659,opera,1.0
39660,buffs,1.0
39661,more,1.0
39662,than,1.0
39663,concert,1.0
39664,"goers,",1.0
39665,because,1.0
39666,opera,1.0
39667,is,1.0
39668,the,1.0
39669,dominant,1.0
39670,musical,1.0
39671,genre,1.0
39672,of,1.0
39673,the,1.0
39674,movie.,1.0
39675,(Specially,1.0
39676,designed,1.0
39677,opera,1.0
39678,productions,1.0
39679,have,1.0
39680,been,1.0
39681,woven,1.0
39682,into,1.0
39683,the,1.0
39684,film;,1.0
39685,greatly,1.0
39686,extending,1.0
39687,it's,1.0
39688,length,1.0
39689,but,1.0
39690,adding,1.0
39691,that,1.0
39692,extra,1.0
39693,colour,1.0
39694,and,1.0
39695,vibrancy).,1.0
39696,The,1.0
39697,film,1.0
39698,becomes,1.0
39699,heavy,1.0
39700,and,1.0
39701,slow,1.0
39702,moving,1.0
39703,as,1.0
39704,it,1.0
39705,nears,1.0
39706,its,1.0
39707,astonishingly,1.0
39708,refreshing,1.0
39709,conclusion,1.0
39710,at,1.0
39711,the,1.0
39712,lunatic,1.0
39713,"asylum,",1.0
39714,noticeable,1.0
39715,largely,1.0
39716,due,1.0
39717,to,1.0
39718,the,1.0
39719,contrast,1.0
39720,with,1.0
39721,a,1.0
39722,lighter,1.0
39723,beginning.,1.0
39724,This,1.0
39725,may,1.0
39726,test,1.0
39727,the,1.0
39728,patience,1.0
39729,of,1.0
39730,some,1.0
39731,"viewers,",1.0
39732,but,1.0
39733,once,1.0
39734,the,1.0
39735,credits,1.0
39736,"roll,",1.0
39737,I,1.0
39738,guarantee,1.0
39739,that,1.0
39740,the,1.0
39741,majority,1.0
39742,of,1.0
39743,those,1.0
39744,who,1.0
39745,have,1.0
39746,watched,1.0
39747,Amadeus,1.0
39748,will,1.0
39749,be,1.0
39750,struck,1.0
39751,by,1.0
39752,the,1.0
39753,passing,1.0
39754,of,1.0
39755,such,1.0
39756,a,1.0
39757,wonderfully,1.0
39758,colourful,1.0
39759,and,1.0
39760,rewarding,1.0
39761,"masterpiece,",1.0
39762,and,1.0
39763,will,1.0
39764,not,1.0
39765,want,1.0
39766,to,1.0
39767,move,1.0
39768,from,1.0
39769,their,1.0
39770,seats,1.0
39771,until,1.0
39772,the,1.0
39773,tranquil,1.0
39774,piano,1.0
39775,concerto,1.0
39776,fades,1.0
39777,away.,1.0
39778,The,1.0
39779,film,1.0
39780,deserves,1.0
39781,all,1.0
39782,its,1.0
39783,eight,1.0
39784,"Oscars,",1.0
39785,and,1.0
39786,I,1.0
39787,give,1.0
39788,it,1.0
39789,9,1.0
39790,out,1.0
39791,of,1.0
39792,10.,1.0
39793,This,1.0
39794,movie,1.0
39795,changed,1.0
39796,my,1.0
39797,life.,1.0
39798,It,1.0
39799,changed,1.0
39800,it,1.0
39801,in,1.0
39802,the,1.0
39803,sense,1.0
39804,that,1.0
39805,after,1.0
39806,seeing,1.0
39807,it,1.0
39808,I,1.0
39809,developed,1.0
39810,a,1.0
39811,life-long,1.0
39812,passion,1.0
39813,for,1.0
39814,Italian,1.0
39815,films,1.0
39816,after,1.0
39817,first,1.0
39818,seeing,1.0
39819,it,1.0
39820,in,1.0
39821,1955,1.0
39822,when,1.0
39823,it,1.0
39824,appeared,1.0
39825,at,1.0
39826,a,1.0
39827,local,1.0
39828,movie,1.0
39829,theatre,1.0
39830,in,1.0
39831,a,1.0
39832,revival,1.0
39833,five,1.0
39834,years,1.0
39835,or,1.0
39836,so,1.0
39837,after,1.0
39838,its,1.0
39839,original,1.0
39840,appearance.,1.0
39841,I,1.0
39842,was,1.0
39843,only,1.0
39844,13,1.0
39845,at,1.0
39846,the,1.0
39847,time,1.0
39848,and,1.0
39849,somewhat,1.0
39850,of,1.0
39851,a,1.0
39852,precocious,1.0
39853,chooser,1.0
39854,of,1.0
39855,what,1.0
39856,films,1.0
39857,to,1.0
39858,go,1.0
39859,see.,1.0
39860,I,1.0
39861,have,1.0
39862,seen,1.0
39863,THE,1.0
39864,BICYCLE,1.0
39865,THIEF,1.0
39866,"(""Bicycle",1.0
39867,"Thieves""",1.0
39868,in,1.0
39869,England,1.0
39870,and,1.0
39871,plural,1.0
39872,as,1.0
39873,well,1.0
39874,in,1.0
39875,its,1.0
39876,original,1.0
39877,Italian,1.0
39878,title),1.0
39879,hundreds,1.0
39880,of,1.0
39881,times,1.0
39882,since,1.0
39883,and,1.0
39884,never,1.0
39885,tire,1.0
39886,of,1.0
39887,it.,1.0
39888,The,1.0
39889,fact,1.0
39890,that,1.0
39891,the,1.0
39892,film,1.0
39893,has,1.0
39894,almost,1.0
39895,never,1.0
39896,been,1.0
39897,out,1.0
39898,of,1.0
39899,circulation,1.0
39900,since,1.0
39901,its,1.0
39902,making,1.0
39903,and,1.0
39904,is,1.0
39905,constantly,1.0
39906,shown,1.0
39907,in,1.0
39908,"revivals,",1.0
39909,festivals,1.0
39910,and,1.0
39911,film,1.0
39912,classes,1.0
39913,attests,1.0
39914,to,1.0
39915,its,1.0
39916,endurance.,1.0
39917,Martin,1.0
39918,Scorsese,1.0
39919,does,1.0
39920,a,1.0
39921,glorious,1.0
39922,appreciation,1.0
39923,of,1.0
39924,it,1.0
39925,in,1.0
39926,his,1.0
39927,documentary,1.0
39928,on,1.0
39929,the,1.0
39930,Italian,1.0
39931,"cinema,",1.0
39932,IL,1.0
39933,MIO,1.0
39934,VIAGGIO,1.0
39935,IN,1.0
39936,ITALIA.,1.0
39937,What,1.0
39938,makes,1.0
39939,it,1.0
39940,so,1.0
39941,enduring?,1.0
39942,What,1.0
39943,is,1.0
39944,so,1.0
39945,damn,1.0
39946,great,1.0
39947,about,1.0
39948,the,1.0
39949,movie?,1.0
39950,It,1.0
39951,is,1.0
39952,not,1.0
39953,its,1.0
39954,trenchant,1.0
39955,portrayal,1.0
39956,of,1.0
39957,post-war,1.0
39958,Italian,1.0
39959,poverty,1.0
39960,and,1.0
39961,misery.,1.0
39962,Lots,1.0
39963,of,1.0
39964,films,1.0
39965,did,1.0
39966,that,1.0
39967,even,1.0
39968,better.,1.0
39969,It,1.0
39970,is,1.0
39971,not,1.0
39972,in,1.0
39973,any,1.0
39974,sense,1.0
39975,of,1.0
39976,real,1.0
39977,"drama,",1.0
39978,which,1.0
39979,is,1.0
39980,very,1.0
39981,schematic.,1.0
39982,Nor,1.0
39983,even,1.0
39984,the,1.0
39985,unforgettably,1.0
39986,truthful,1.0
39987,"acting,",1.0
39988,that,1.0
39989,iconic,1.0
39990,face,1.0
39991,of,1.0
39992,pint-sized,1.0
39993,Enzo,1.0
39994,Staiola.,1.0
39995,We,1.0
39996,get,1.0
39997,truthful,1.0
39998,acting,1.0
39999,and,1.0
40000,iconic,1.0
40001,faces,1.0
40002,all,1.0
40003,over,1.0
40004,the,1.0
40005,place.,1.0
40006,It,1.0
40007,"is,",1.0
40008,I,1.0
40009,"believe,",1.0
40010,its,1.0
40011,sense,1.0
40012,of,1.0
40013,"compassion,",1.0
40014,its,1.0
40015,sense,1.0
40016,of,1.0
40017,poetry.,1.0
40018,Those,1.0
40019,are,1.0
40020,rarer,1.0
40021,qualities.,1.0
40022,The,1.0
40023,movie,1.0
40024,is,1.0
40025,compassionate,1.0
40026,poetry.,1.0
40027,I,1.0
40028,don't,1.0
40029,know,1.0
40030,if,1.0
40031,writer,1.0
40032,Cesare,1.0
40033,Zavattini,1.0
40034,or,1.0
40035,director,1.0
40036,Vittorio,1.0
40037,De,1.0
40038,Sica,1.0
40039,would,1.0
40040,have,1.0
40041,appreciated,1.0
40042,that,1.0
40043,phrase.,1.0
40044,I,1.0
40045,feel,1.0
40046,they,1.0
40047,might,1.0
40048,have.,1.0
40049,I,1.0
40050,feel,1.0
40051,it,1.0
40052,is,1.0
40053,exactly,1.0
40054,the,1.0
40055,truth,1.0
40056,they,1.0
40057,were,1.0
40058,after.,1.0
40059,To,1.0
40060,be,1.0
40061,"sure,",1.0
40062,the,1.0
40063,film,1.0
40064,is,1.0
40065,a,1.0
40066,story,1.0
40067,of,1.0
40068,father,1.0
40069,and,1.0
40070,little-boy,1.0
40071,in,1.0
40072,search,1.0
40073,of,1.0
40074,what,1.0
40075,is,1.0
40076,"lost,",1.0
40077,a,1.0
40078,necessity,1.0
40079,"yes,",1.0
40080,but,1.0
40081,also,1.0
40082,a,1.0
40083,lost,1.0
40084,dream.,1.0
40085,The,1.0
40086,endangered,1.0
40087,hope,1.0
40088,for,1.0
40089,a,1.0
40090,better,1.0
40091,life,1.0
40092,to,1.0
40093,come,1.0
40094,challenges,1.0
40095,this,1.0
40096,paternal/filial,1.0
40097,relationship.,1.0
40098,In,1.0
40099,that,1.0
40100,"sense,",1.0
40101,this,1.0
40102,is,1.0
40103,a,1.0
40104,"film-poem,",1.0
40105,God,1.0
40106,help,1.0
40107,"me,",1.0
40108,about,1.0
40109,Everyfather,1.0
40110,and,1.0
40111,Everylittleboy.,1.0
40112,The,1.0
40113,most,1.0
40114,chilling,1.0
40115,moment,1.0
40116,in,1.0
40117,the,1.0
40118,poem,1.0
40119,occurs,1.0
40120,when,1.0
40121,little,1.0
40122,Bruno,1.0
40123,sees,1.0
40124,his,1.0
40125,father,1.0
40126,"steal,",1.0
40127,and,1.0
40128,a,1.0
40129,tearful,1.0
40130,horror,1.0
40131,glazes,1.0
40132,his,1.0
40133,face,1.0
40134,as,1.0
40135,a,1.0
40136,god,1.0
40137,seems,1.0
40138,to,1.0
40139,collapse.,1.0
40140,The,1.0
40141,most,1.0
40142,redemptive,1.0
40143,moment,1.0
40144,comes,1.0
40145,shortly,1.0
40146,thereafter,1.0
40147,when,1.0
40148,the,1.0
40149,boy,1.0
40150,slips,1.0
40151,his,1.0
40152,hand,1.0
40153,into,1.0
40154,his,1.0
40155,father's.,1.0
40156,That,1.0
40157,forgiveness,1.0
40158,is,1.0
40159,not,1.0
40160,cheap,1.0
40161,or,1.0
40162,facile.,1.0
40163,It,1.0
40164,is,1.0
40165,unassailable,1.0
40166,and,1.0
40167,all-comforting.,1.0
40168,It,1.0
40169,is,1.0
40170,a,1.0
40171,forgiving,1.0
40172,embrace,1.0
40173,of,1.0
40174,Virgilian,1.0
40175,dignity.,1.0
40176,For,1.0
40177,a,1.0
40178,magnificent,1.0
40179,instant,1.0
40180,the,1.0
40181,"father,",1.0
40182,"Antonio,",1.0
40183,has,1.0
40184,become,1.0
40185,the,1.0
40186,son;,1.0
40187,"Bruno,",1.0
40188,the,1.0
40189,"son,",1.0
40190,has,1.0
40191,become,1.0
40192,the,1.0
40193,father.,1.0
40194,At,1.0
40195,the,1.0
40196,"end,",1.0
40197,when,1.0
40198,they,1.0
40199,walk,1.0
40200,off,1.0
40201,into,1.0
40202,the,1.0
40203,Roman,1.0
40204,"crowd,",1.0
40205,they,1.0
40206,are,1.0
40207,as,1.0
40208,one.,1.0
40209,I,1.0
40210,have,1.0
40211,written,1.0
40212,many,1.0
40213,thoughts,1.0
40214,about,1.0
40215,this,1.0
40216,film,1.0
40217,over,1.0
40218,the,1.0
40219,"years,",1.0
40220,including,1.0
40221,an,1.0
40222,extended,1.0
40223,exegesis,1.0
40224,for,1.0
40225,a,1.0
40226,local,1.0
40227,newspaper.,1.0
40228,I,1.0
40229,have,1.0
40230,programmed,1.0
40231,it,1.0
40232,in,1.0
40233,film,1.0
40234,"series,",1.0
40235,shown,1.0
40236,it,1.0
40237,to,1.0
40238,film,1.0
40239,"classes,",1.0
40240,Italian,1.0
40241,classes.,1.0
40242,I,1.0
40243,know,1.0
40244,the,1.0
40245,movie.,1.0
40246,"Friends,",1.0
40247,the,1.0
40248,movie,1.0
40249,is,1.0
40250,not,1.0
40251,about,1.0
40252,stolen,1.0
40253,"bicycles,",1.0
40254,indifferent,1.0
40255,"police,",1.0
40256,bicycle,1.0
40257,chop-shop,1.0
40258,"gargoyles,",1.0
40259,mouth-foaming,1.0
40260,"lowlife,",1.0
40261,desperate,1.0
40262,actions,1.0
40263,by,1.0
40264,the,1.0
40265,"desperate,",1.0
40266,or,1.0
40267,mere,1.0
40268,journalistic,1.0
40269,human,1.0
40270,interest,1.0
40271,that,1.0
40272,is,1.0
40273,gone,1.0
40274,with,1.0
40275,tomorrow's,1.0
40276,edition.,1.0
40277,Its,1.0
40278,worth,1.0
40279,resides,1.0
40280,in,1.0
40281,its,1.0
40282,lyric,1.0
40283,portrayal,1.0
40284,of,1.0
40285,the,1.0
40286,eternal,1.0
40287,curative,1.0
40288,power,1.0
40289,of,1.0
40290,love.,1.0
40291,No,1.0
40292,small,1.0
40293,thing.,1.0
40294,Two,1.0
40295,addenda:,1.0
40296,the,1.0
40297,song,1.0
40298,being,1.0
40299,rehearsed,1.0
40300,at,1.0
40301,the,1.0
40302,workers',1.0
40303,club,1.0
40304,Antonio,1.0
40305,visits,1.0
40306,to,1.0
40307,see,1.0
40308,his,1.0
40309,friend,1.0
40310,is,1.0
40311,called,1.0
40312,"""Ciccio",1.0
40313,"Formaggio.""",1.0
40314,The,1.0
40315,song,1.0
40316,being,1.0
40317,sung,1.0
40318,and,1.0
40319,played,1.0
40320,by,1.0
40321,the,1.0
40322,restaurant,1.0
40323,musicians,1.0
40324,when,1.0
40325,Antonio,1.0
40326,and,1.0
40327,his,1.0
40328,son,1.0
40329,eat,1.0
40330,together,1.0
40331,is,1.0
40332,"""Tummuriata",1.0
40333,"nera,""",1.0
40334,about,1.0
40335,the,1.0
40336,mulatto,1.0
40337,offspring,1.0
40338,of,1.0
40339,an,1.0
40340,Italian,1.0
40341,woman,1.0
40342,and,1.0
40343,a,1.0
40344,black,1.0
40345,soldier.,1.0
40346,The,1.0
40347,lyrics,1.0
40348,for,1.0
40349,both,1.0
40350,"songs,",1.0
40351,in,1.0
40352,Neapolitan,1.0
40353,"dialect,",1.0
40354,can,1.0
40355,be,1.0
40356,found,1.0
40357,by,1.0
40358,Googling,1.0
40359,the,1.0
40360,titles.,1.0
40361,Recordings,1.0
40362,by,1.0
40363,Roberto,1.0
40364,Murolo,1.0
40365,of,1.0
40366,both,1.0
40367,songs,1.0
40368,are,1.0
40369,available.,1.0
40370,Sometimes,1.0
40371,reading,1.0
40372,the,1.0
40373,user,1.0
40374,comments,1.0
40375,on,1.0
40376,IMDB,1.0
40377,fills,1.0
40378,me,1.0
40379,with,1.0
40380,despair,1.0
40381,for,1.0
40382,the,1.0
40383,species.,1.0
40384,For,1.0
40385,anybody,1.0
40386,to,1.0
40387,dismiss,1.0
40388,2001:,1.0
40389,A,1.0
40390,Space,1.0
40391,Odyssey,1.0
40392,as,1.0
40393,"""boring""",1.0
40394,they,1.0
40395,must,1.0
40396,have,1.0
40397,no,1.0
40398,interest,1.0
40399,in,1.0
40400,"science,",1.0
40401,"technology,",1.0
40402,"philosophy,",1.0
40403,history,1.0
40404,or,1.0
40405,the,1.0
40406,art,1.0
40407,of,1.0
40408,film-making.,1.0
40409,Finally,1.0
40410,I,1.0
40411,understand,1.0
40412,why,1.0
40413,most,1.0
40414,Hollywood,1.0
40415,productions,1.0
40416,are,1.0
40417,so,1.0
40418,shallow,1.0
40419,and,1.0
40420,vacuous,1.0
40421,-,1.0
40422,they,1.0
40423,understand,1.0
40424,their,1.0
40425,audience.,1.0
40426,"Thankfully,",1.0
40427,those,1.0
40428,that,1.0
40429,cannot,1.0
40430,appreciate,1.0
40431,Kubrick's,1.0
40432,accomplishment,1.0
40433,are,1.0
40434,still,1.0
40435,a,1.0
40436,minority.,1.0
40437,Most,1.0
40438,viewers,1.0
40439,are,1.0
40440,able,1.0
40441,to,1.0
40442,see,1.0
40443,the,1.0
40444,intelligence,1.0
40445,and,1.0
40446,sheer,1.0
40447,virtuosity,1.0
40448,that,1.0
40449,went,1.0
40450,into,1.0
40451,the,1.0
40452,making,1.0
40453,of,1.0
40454,this,1.0
40455,epic.,1.0
40456,This,1.0
40457,is,1.0
40458,the,1.0
40459,film,1.0
40460,that,1.0
40461,put,1.0
40462,the,1.0
40463,science,1.0
40464,in,1.0
40465,"""science",1.0
40466,"fiction"",",1.0
40467,and,1.0
40468,its,1.0
40469,depiction,1.0
40470,of,1.0
40471,space,1.0
40472,travel,1.0
40473,and,1.0
40474,mankind's,1.0
40475,future,1.0
40476,remains,1.0
40477,unsurpassed,1.0
40478,to,1.0
40479,this,1.0
40480,day.,1.0
40481,It,1.0
40482,was,1.0
40483,so,1.0
40484,far,1.0
40485,ahead,1.0
40486,of,1.0
40487,its,1.0
40488,time,1.0
40489,that,1.0
40490,humanity,1.0
40491,still,1.0
40492,hasn't,1.0
40493,caught,1.0
40494,up.,1.0
40495,2001,1.0
40496,is,1.0
40497,primarily,1.0
40498,a,1.0
40499,technical,1.0
40500,film.,1.0
40501,The,1.0
40502,reason,1.0
40503,it,1.0
40504,is,1.0
40505,"slow,",1.0
40506,and,1.0
40507,filled,1.0
40508,with,1.0
40509,minutae,1.0
40510,is,1.0
40511,because,1.0
40512,the,1.0
40513,aim,1.0
40514,was,1.0
40515,to,1.0
40516,realistically,1.0
40517,envision,1.0
40518,the,1.0
40519,future,1.0
40520,of,1.0
40521,technology,1.0
40522,(and,1.0
40523,the,1.0
40524,"past,",1.0
40525,in,1.0
40526,the,1.0
40527,awe,1.0
40528,inspiring,1.0
40529,opening,1.0
40530,scenes).,1.0
40531,The,1.0
40532,film's,1.0
40533,greatest,1.0
40534,strength,1.0
40535,is,1.0
40536,in,1.0
40537,the,1.0
40538,details.,1.0
40539,Remember,1.0
40540,that,1.0
40541,when,1.0
40542,this,1.0
40543,film,1.0
40544,was,1.0
40545,"made,",1.0
40546,man,1.0
40547,still,1.0
40548,hadn't,1.0
40549,made,1.0
40550,it,1.0
40551,out,1.0
40552,to,1.0
40553,the,1.0
40554,moon...,1.0
40555,but,1.0
40556,there,1.0
40557,it,1.0
40558,is,1.0
40559,in,1.0
40560,"2001,",1.0
40561,and,1.0
40562,that's,1.0
40563,just,1.0
40564,the,1.0
40565,start,1.0
40566,of,1.0
40567,the,1.0
40568,journey.,1.0
40569,To,1.0
40570,create,1.0
40571,such,1.0
40572,an,1.0
40573,incredibly,1.0
40574,detailed,1.0
40575,vision,1.0
40576,of,1.0
40577,the,1.0
40578,future,1.0
40579,that,1.0
40580,35,1.0
40581,years,1.0
40582,later,1.0
40583,it,1.0
40584,is,1.0
40585,still,1.0
40586,the,1.0
40587,best,1.0
40588,we,1.0
40589,have,1.0
40590,is,1.0
40591,beyond,1.0
40592,belief,1.0
40593,-,1.0
40594,I,1.0
40595,still,1.0
40596,can't,1.0
40597,work,1.0
40598,out,1.0
40599,how,1.0
40600,some,1.0
40601,of,1.0
40602,the,1.0
40603,shots,1.0
40604,were,1.0
40605,done.,1.0
40606,The,1.0
40607,film's,1.0
40608,only,1.0
40609,notable,1.0
40610,mistake,1.0
40611,was,1.0
40612,the,1.0
40613,optimism,1.0
40614,with,1.0
40615,which,1.0
40616,it,1.0
40617,predicted,1.0
40618,mankind's,1.0
40619,technological,1.0
40620,(and,1.0
40621,social),1.0
40622,development.,1.0
40623,It,1.0
40624,is,1.0
40625,our,1.0
40626,shame,1.0
40627,that,1.0
40628,the,1.0
40629,year,1.0
40630,2001,1.0
40631,did,1.0
40632,not,1.0
40633,look,1.0
40634,like,1.0
40635,the,1.0
40636,film,1.0
40637,"2001,",1.0
40638,not,1.0
40639,Kubrick's.,1.0
40640,Besides,1.0
40641,the,1.0
40642,incredible,1.0
40643,special,1.0
40644,"effects,",1.0
40645,camera,1.0
40646,work,1.0
40647,and,1.0
40648,set,1.0
40649,"design,",1.0
40650,Kubrick,1.0
40651,also,1.0
40652,presents,1.0
40653,the,1.0
40654,viewer,1.0
40655,with,1.0
40656,a,1.0
40657,lot,1.0
40658,of,1.0
40659,food,1.0
40660,for,1.0
40661,thought,1.0
40662,about,1.0
40663,what,1.0
40664,it,1.0
40665,means,1.0
40666,to,1.0
40667,be,1.0
40668,"human,",1.0
40669,and,1.0
40670,where,1.0
40671,the,1.0
40672,human,1.0
40673,race,1.0
